date,filename,total_rain,rain_class,period,wet
2024-09-10 10:55:00,SMM08558_20240910_105500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:00:00,SMM08558_20240910_110000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:05:00,SMM08558_20240910_110500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:10:00,SMM08558_20240910_111000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:15:00,SMM08558_20240910_111500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:20:00,SMM08558_20240910_112000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:25:00,SMM08558_20240910_112500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:30:00,SMM08558_20240910_113000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:35:00,SMM08558_20240910_113500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:40:00,SMM08558_20240910_114000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:45:00,SMM08558_20240910_114500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:50:00,SMM08558_20240910_115000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 11:55:00,SMM08558_20240910_115500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-10 12:00:00,SMM08558_20240910_120000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:05:00,SMM08558_20240910_120500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:10:00,SMM08558_20240910_121000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:15:00,SMM08558_20240910_121500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:20:00,SMM08558_20240910_122000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:25:00,SMM08558_20240910_122500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:30:00,SMM08558_20240910_123000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:35:00,SMM08558_20240910_123500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:40:00,SMM08558_20240910_124000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:45:00,SMM08558_20240910_124500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:50:00,SMM08558_20240910_125000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 12:55:00,SMM08558_20240910_125500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:00:00,SMM08558_20240910_130000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:05:00,SMM08558_20240910_130500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:10:00,SMM08558_20240910_131000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:15:00,SMM08558_20240910_131500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:20:00,SMM08558_20240910_132000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:25:00,SMM08558_20240910_132500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:30:00,SMM08558_20240910_133000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:35:00,SMM08558_20240910_133500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:40:00,SMM08558_20240910_134000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:45:00,SMM08558_20240910_134500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:50:00,SMM08558_20240910_135000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 13:55:00,SMM08558_20240910_135500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:00:00,SMM08558_20240910_140000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:05:00,SMM08558_20240910_140500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:10:00,SMM08558_20240910_141000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:15:00,SMM08558_20240910_141500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:20:00,SMM08558_20240910_142000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:25:00,SMM08558_20240910_142500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:30:00,SMM08558_20240910_143000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:35:00,SMM08558_20240910_143500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:40:00,SMM08558_20240910_144000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:45:00,SMM08558_20240910_144500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:50:00,SMM08558_20240910_145000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 14:55:00,SMM08558_20240910_145500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:00:00,SMM08558_20240910_150000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:05:00,SMM08558_20240910_150500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:10:00,SMM08558_20240910_151000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:15:00,SMM08558_20240910_151500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:20:00,SMM08558_20240910_152000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:25:00,SMM08558_20240910_152500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:30:00,SMM08558_20240910_153000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:35:00,SMM08558_20240910_153500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:40:00,SMM08558_20240910_154000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:45:00,SMM08558_20240910_154500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:50:00,SMM08558_20240910_155000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 15:55:00,SMM08558_20240910_155500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:00:00,SMM08558_20240910_160000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:05:00,SMM08558_20240910_160500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:10:00,SMM08558_20240910_161000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:15:00,SMM08558_20240910_161500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:20:00,SMM08558_20240910_162000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:25:00,SMM08558_20240910_162500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:30:00,SMM08558_20240910_163000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:35:00,SMM08558_20240910_163500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:40:00,SMM08558_20240910_164000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:45:00,SMM08558_20240910_164500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:50:00,SMM08558_20240910_165000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 16:55:00,SMM08558_20240910_165500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:00:00,SMM08558_20240910_170000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:05:00,SMM08558_20240910_170500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:10:00,SMM08558_20240910_171000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:15:00,SMM08558_20240910_171500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:20:00,SMM08558_20240910_172000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:25:00,SMM08558_20240910_172500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:30:00,SMM08558_20240910_173000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:35:00,SMM08558_20240910_173500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:40:00,SMM08558_20240910_174000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:45:00,SMM08558_20240910_174500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:50:00,SMM08558_20240910_175000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 17:55:00,SMM08558_20240910_175500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2024-09-10 18:00:00,SMM08558_20240910_180000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:05:00,SMM08558_20240910_180500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:10:00,SMM08558_20240910_181000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:15:00,SMM08558_20240910_181500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:20:00,SMM08558_20240910_182000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:25:00,SMM08558_20240910_182500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:30:00,SMM08558_20240910_183000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:35:00,SMM08558_20240910_183500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:40:00,SMM08558_20240910_184000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:45:00,SMM08558_20240910_184500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:50:00,SMM08558_20240910_185000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 18:55:00,SMM08558_20240910_185500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:00:00,SMM08558_20240910_190000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:05:00,SMM08558_20240910_190500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:10:00,SMM08558_20240910_191000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:15:00,SMM08558_20240910_191500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:20:00,SMM08558_20240910_192000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:25:00,SMM08558_20240910_192500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:30:00,SMM08558_20240910_193000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:35:00,SMM08558_20240910_193500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:40:00,SMM08558_20240910_194000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:45:00,SMM08558_20240910_194500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:50:00,SMM08558_20240910_195000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 19:55:00,SMM08558_20240910_195500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:00:00,SMM08558_20240910_200000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:05:00,SMM08558_20240910_200500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:10:00,SMM08558_20240910_201000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:15:00,SMM08558_20240910_201500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:20:00,SMM08558_20240910_202000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:25:00,SMM08558_20240910_202500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:30:00,SMM08558_20240910_203000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:35:00,SMM08558_20240910_203500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:40:00,SMM08558_20240910_204000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:45:00,SMM08558_20240910_204500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:50:00,SMM08558_20240910_205000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 20:55:00,SMM08558_20240910_205500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:00:00,SMM08558_20240910_210000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:05:00,SMM08558_20240910_210500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:10:00,SMM08558_20240910_211000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:15:00,SMM08558_20240910_211500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:20:00,SMM08558_20240910_212000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:25:00,SMM08558_20240910_212500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:30:00,SMM08558_20240910_213000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:35:00,SMM08558_20240910_213500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:40:00,SMM08558_20240910_214000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:45:00,SMM08558_20240910_214500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:50:00,SMM08558_20240910_215000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 21:55:00,SMM08558_20240910_215500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:00:00,SMM08558_20240910_220000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:05:00,SMM08558_20240910_220500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:10:00,SMM08558_20240910_221000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:15:00,SMM08558_20240910_221500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:20:00,SMM08558_20240910_222000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:25:00,SMM08558_20240910_222500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:30:00,SMM08558_20240910_223000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:35:00,SMM08558_20240910_223500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:40:00,SMM08558_20240910_224000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:45:00,SMM08558_20240910_224500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:50:00,SMM08558_20240910_225000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 22:55:00,SMM08558_20240910_225500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:00:00,SMM08558_20240910_230000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:05:00,SMM08558_20240910_230500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:10:00,SMM08558_20240910_231000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:15:00,SMM08558_20240910_231500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:20:00,SMM08558_20240910_232000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:25:00,SMM08558_20240910_232500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:30:00,SMM08558_20240910_233000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:35:00,SMM08558_20240910_233500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:40:00,SMM08558_20240910_234000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:45:00,SMM08558_20240910_234500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:50:00,SMM08558_20240910_235000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-10 23:55:00,SMM08558_20240910_235500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:00:00,SMM08558_20240911_000000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:05:00,SMM08558_20240911_000500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:10:00,SMM08558_20240911_001000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:15:00,SMM08558_20240911_001500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:20:00,SMM08558_20240911_002000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:25:00,SMM08558_20240911_002500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:30:00,SMM08558_20240911_003000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:35:00,SMM08558_20240911_003500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:40:00,SMM08558_20240911_004000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:45:00,SMM08558_20240911_004500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:50:00,SMM08558_20240911_005000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 00:55:00,SMM08558_20240911_005500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:00:00,SMM08558_20240911_010000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:05:00,SMM08558_20240911_010500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:10:00,SMM08558_20240911_011000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:15:00,SMM08558_20240911_011500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:20:00,SMM08558_20240911_012000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:25:00,SMM08558_20240911_012500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:30:00,SMM08558_20240911_013000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:35:00,SMM08558_20240911_013500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:40:00,SMM08558_20240911_014000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:45:00,SMM08558_20240911_014500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:50:00,SMM08558_20240911_015000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 01:55:00,SMM08558_20240911_015500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:00:00,SMM08558_20240911_020000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:05:00,SMM08558_20240911_020500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:10:00,SMM08558_20240911_021000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:15:00,SMM08558_20240911_021500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:20:00,SMM08558_20240911_022000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:25:00,SMM08558_20240911_022500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:30:00,SMM08558_20240911_023000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:35:00,SMM08558_20240911_023500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:40:00,SMM08558_20240911_024000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:45:00,SMM08558_20240911_024500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:50:00,SMM08558_20240911_025000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 02:55:00,SMM08558_20240911_025500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:00:00,SMM08558_20240911_030000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:05:00,SMM08558_20240911_030500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:10:00,SMM08558_20240911_031000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:15:00,SMM08558_20240911_031500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:20:00,SMM08558_20240911_032000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:25:00,SMM08558_20240911_032500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:30:00,SMM08558_20240911_033000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:35:00,SMM08558_20240911_033500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:40:00,SMM08558_20240911_034000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:45:00,SMM08558_20240911_034500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:50:00,SMM08558_20240911_035000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 03:55:00,SMM08558_20240911_035500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:00:00,SMM08558_20240911_040000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:05:00,SMM08558_20240911_040500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:10:00,SMM08558_20240911_041000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:15:00,SMM08558_20240911_041500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:20:00,SMM08558_20240911_042000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:25:00,SMM08558_20240911_042500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:30:00,SMM08558_20240911_043000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:35:00,SMM08558_20240911_043500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:40:00,SMM08558_20240911_044000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:45:00,SMM08558_20240911_044500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:50:00,SMM08558_20240911_045000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 04:55:00,SMM08558_20240911_045500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:00:00,SMM08558_20240911_050000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:05:00,SMM08558_20240911_050500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:10:00,SMM08558_20240911_051000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:15:00,SMM08558_20240911_051500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:20:00,SMM08558_20240911_052000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:25:00,SMM08558_20240911_052500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:30:00,SMM08558_20240911_053000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:35:00,SMM08558_20240911_053500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:40:00,SMM08558_20240911_054000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:45:00,SMM08558_20240911_054500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:50:00,SMM08558_20240911_055000_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 05:55:00,SMM08558_20240911_055500_0-0_no-rain_night.wav,0.0,no-rain,night,
2024-09-11 06:00:00,SMM08558_20240911_060000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:05:00,SMM08558_20240911_060500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:10:00,SMM08558_20240911_061000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:15:00,SMM08558_20240911_061500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:20:00,SMM08558_20240911_062000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:25:00,SMM08558_20240911_062500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:30:00,SMM08558_20240911_063000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:35:00,SMM08558_20240911_063500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:40:00,SMM08558_20240911_064000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:45:00,SMM08558_20240911_064500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:50:00,SMM08558_20240911_065000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 06:55:00,SMM08558_20240911_065500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:00:00,SMM08558_20240911_070000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:05:00,SMM08558_20240911_070500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:10:00,SMM08558_20240911_071000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:15:00,SMM08558_20240911_071500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:20:00,SMM08558_20240911_072000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:25:00,SMM08558_20240911_072500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:30:00,SMM08558_20240911_073000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:35:00,SMM08558_20240911_073500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:40:00,SMM08558_20240911_074000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:45:00,SMM08558_20240911_074500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:50:00,SMM08558_20240911_075000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 07:55:00,SMM08558_20240911_075500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 08:00:00,SMM08558_20240911_080000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 08:05:00,SMM08558_20240911_080500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 08:10:00,SMM08558_20240911_081000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 08:15:00,SMM08558_20240911_081500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2024-09-11 08:20:00,SMM08558_20240911_082000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
